Date,Time,Price
3/1/2008,14:45:00,94.78380680060168
3/1/2008,15:00:00,79.40468434735388
3/1/2008,15:15:00,79.40468434735388
3/1/2008,15:30:00,79.40468434735388
3/1/2008,15:45:00,79.40468434735388
3/1/2008,16:00:00,70.86640593823982
3/1/2008,16:15:00,70.86640593823982
3/1/2008,16:30:00,70.86640593823982
3/1/2008,16:45:00,70.86640593823982
3/1/2008,17:00:00,101.82277745829455
3/1/2008,17:15:00,101.82277745829455
3/1/2008,17:30:00,101.82277745829455
3/1/2008,17:45:00,101.82277745829455
3/1/2008,18:00:00,114.1072783856034
3/1/2008,18:15:00,114.1072783856034
3/1/2008,18:30:00,114.1072783856034
3/1/2008,18:45:00,114.1072783856034
3/1/2008,19:00:00,97.34056112109255
3/1/2008,19:15:00,97.34056112109255
3/1/2008,19:30:00,97.34056112109255
3/1/2008,19:45:00,97.34056112109255
3/1/2008,20:00:00,100.08638579986177
3/1/2008,20:15:00,100.08638579986177
3/1/2008,20:30:00,100.08638579986177
3/1/2008,20:45:00,100.08638579986177
3/1/2008,21:00:00,102.98228581604417
3/1/2008,21:15:00,102.98228581604417
3/1/2008,21:30:00,102.98228581604417
3/1/2008,21:45:00,102.98228581604417
3/1/2008,22:00:00,101.65433946053345
3/1/2008,22:15:00,101.65433946053345
3/1/2008,22:30:00,101.65433946053345
3/1/2008,22:45:00,101.65433946053345
3/1/2008,23:00:00,97.4028313460666
3/1/2008,23:15:00,97.4028313460666
3/1/2008,23:30:00,97.4028313460666
3/1/2008,23:45:00,97.4028313460666
4/1/2008,00:00:00,76.36653361794563
4/1/2008,00:15:00,76.36653361794563
4/1/2008,00:30:00,76.36653361794563
4/1/2008,00:45:00,76.36653361794563
4/1/2008,01:00:00,74.25808057823647
4/1/2008,01:15:00,74.25808057823647
4/1/2008,01:30:00,74.25808057823647
4/1/2008,01:45:00,74.25808057823647
4/1/2008,02:00:00,73.20728455920478
4/1/2008,02:15:00,73.20728455920478
4/1/2008,02:30:00,73.20728455920478
4/1/2008,02:45:00,73.20728455920478
4/1/2008,03:00:00,79.46819075251412
4/1/2008,03:15:00,79.46819075251412
4/1/2008,03:30:00,79.46819075251412
4/1/2008,03:45:00,79.46819075251412
4/1/2008,04:00:00,86.88674859611176
4/1/2008,04:15:00,86.88674859611176
4/1/2008,04:30:00,86.88674859611176
4/1/2008,04:45:00,86.88674859611176
4/1/2008,05:00:00,66.76612312030369
4/1/2008,05:15:00,66.76612312030369
4/1/2008,05:30:00,66.76612312030369
4/1/2008,05:45:00,66.76612312030369
4/1/2008,06:00:00,100.86526257264016
4/1/2008,06:15:00,100.86526257264016
4/1/2008,06:30:00,100.86526257264016
4/1/2008,06:45:00,100.86526257264016
4/1/2008,07:00:00,91.46563329120079
4/1/2008,07:15:00,91.46563329120079
4/1/2008,07:30:00,91.46563329120079
4/1/2008,07:45:00,91.46563329120079
4/1/2008,08:00:00,121.69030355132632
4/1/2008,08:15:00,121.69030355132632
4/1/2008,08:30:00,121.69030355132632
4/1/2008,08:45:00,121.69030355132632
4/1/2008,09:00:00,108.04731534661566
4/1/2008,09:15:00,108.04731534661566
4/1/2008,09:30:00,108.04731534661566
4/1/2008,09:45:00,108.04731534661566
4/1/2008,10:00:00,86.47331875606179
4/1/2008,10:15:00,86.47331875606179
4/1/2008,10:30:00,86.47331875606179
4/1/2008,10:45:00,86.47331875606179
4/1/2008,11:00:00,88.29613131051589
4/1/2008,11:15:00,88.29613131051589
4/1/2008,11:30:00,88.29613131051589
4/1/2008,11:45:00,88.29613131051589
4/1/2008,12:00:00,81.20846850419443
4/1/2008,12:15:00,81.20846850419443
4/1/2008,12:30:00,81.20846850419443
4/1/2008,12:45:00,81.20846850419443
4/1/2008,13:00:00,114.52674949672333
4/1/2008,13:15:00,114.52674949672333
4/1/2008,13:30:00,114.52674949672333
4/1/2008,13:45:00,114.52674949672333
4/1/2008,14:00:00,81.14843606574613
4/1/2008,14:15:00,81.14843606574613
4/1/2008,14:30:00,81.14843606574613
4/1/2008,14:45:00,81.14843606574613
4/1/2008,15:00:00,80.25832224232207
4/1/2008,15:15:00,80.25832224232207
4/1/2008,15:30:00,80.25832224232207
4/1/2008,15:45:00,80.25832224232207
4/1/2008,16:00:00,89.83637528091978
4/1/2008,16:15:00,89.83637528091978
4/1/2008,16:30:00,89.83637528091978
4/1/2008,16:45:00,89.83637528091978
4/1/2008,17:00:00,80.97090191649549
4/1/2008,17:15:00,80.97090191649549
4/1/2008,17:30:00,80.97090191649549
4/1/2008,17:45:00,80.97090191649549
4/1/2008,18:00:00,95.1983020801105
4/1/2008,18:15:00,95.1983020801105
4/1/2008,18:30:00,95.1983020801105
4/1/2008,18:45:00,95.1983020801105
4/1/2008,19:00:00,98.29331647316455
4/1/2008,19:15:00,98.29331647316455
4/1/2008,19:30:00,98.29331647316455
4/1/2008,19:45:00,98.29331647316455
4/1/2008,20:00:00,98.09124692398221
4/1/2008,20:15:00,98.09124692398221
4/1/2008,20:30:00,98.09124692398221
4/1/2008,20:45:00,98.09124692398221
4/1/2008,21:00:00,106.26530379817025
4/1/2008,21:15:00,106.26530379817025
4/1/2008,21:30:00,106.26530379817025
4/1/2008,21:45:00,106.26530379817025
4/1/2008,22:00:00,89.71936409829243
4/1/2008,22:15:00,89.71936409829243
4/1/2008,22:30:00,89.71936409829243
4/1/2008,22:45:00,89.71936409829243
4/1/2008,23:00:00,77.46405349472565
4/1/2008,23:15:00,77.46405349472565
4/1/2008,23:30:00,77.46405349472565
4/1/2008,23:45:00,77.46405349472565
5/1/2008,00:00:00,85.45556564323313
5/1/2008,00:15:00,85.45556564323313
5/1/2008,00:30:00,85.45556564323313
5/1/2008,00:45:00,85.45556564323313
5/1/2008,01:00:00,76.74868784372225
5/1/2008,01:15:00,76.74868784372225
5/1/2008,01:30:00,76.74868784372225
5/1/2008,01:45:00,76.74868784372225
5/1/2008,02:00:00,80.75498644625516
5/1/2008,02:15:00,80.75498644625516
5/1/2008,02:30:00,80.75498644625516
5/1/2008,02:45:00,80.75498644625516
5/1/2008,03:00:00,78.11713405523582
5/1/2008,03:15:00,78.11713405523582
5/1/2008,03:30:00,78.11713405523582
5/1/2008,03:45:00,78.11713405523582
5/1/2008,04:00:00,61.34235453485095
5/1/2008,04:15:00,61.34235453485095
5/1/2008,04:30:00,61.34235453485095
5/1/2008,04:45:00,61.34235453485095
5/1/2008,05:00:00,71.37629463749136
5/1/2008,05:15:00,71.37629463749136
5/1/2008,05:30:00,71.37629463749136
5/1/2008,05:45:00,71.37629463749136
5/1/2008,06:00:00,88.24421661187897
5/1/2008,06:15:00,88.24421661187897
5/1/2008,06:30:00,88.24421661187897
5/1/2008,06:45:00,88.24421661187897
5/1/2008,07:00:00,111.89038580861596
5/1/2008,07:15:00,111.89038580861596
5/1/2008,07:30:00,111.89038580861596
5/1/2008,07:45:00,111.89038580861596
5/1/2008,08:00:00,110.52586331494759
5/1/2008,08:15:00,110.52586331494759
5/1/2008,08:30:00,110.52586331494759
5/1/2008,08:45:00,110.52586331494759
5/1/2008,09:00:00,118.27325884250268
5/1/2008,09:15:00,118.27325884250268
5/1/2008,09:30:00,118.27325884250268
5/1/2008,09:45:00,118.27325884250268
5/1/2008,10:00:00,119.91220314708382
5/1/2008,10:15:00,119.91220314708382
5/1/2008,10:30:00,119.91220314708382
5/1/2008,10:45:00,119.91220314708382
5/1/2008,11:00:00,85.39278725078708
5/1/2008,11:15:00,85.39278725078708
5/1/2008,11:30:00,85.39278725078708
5/1/2008,11:45:00,85.39278725078708
5/1/2008,12:00:00,98.51423142456622
5/1/2008,12:15:00,98.51423142456622
5/1/2008,12:30:00,98.51423142456622
5/1/2008,12:45:00,98.51423142456622
5/1/2008,13:00:00,98.69857875600843
5/1/2008,13:15:00,98.69857875600843
5/1/2008,13:30:00,98.69857875600843
5/1/2008,13:45:00,98.69857875600843
5/1/2008,14:00:00,81.03287940050335
5/1/2008,14:15:00,81.03287940050335
5/1/2008,14:30:00,81.03287940050335
5/1/2008,14:45:00,81.03287940050335
5/1/2008,15:00:00,88.66776878094223
5/1/2008,15:15:00,88.66776878094223
5/1/2008,15:30:00,88.66776878094223
5/1/2008,15:45:00,88.66776878094223
5/1/2008,16:00:00,80.51039053083915
5/1/2008,16:15:00,80.51039053083915
5/1/2008,16:30:00,80.51039053083915
5/1/2008,16:45:00,80.51039053083915
5/1/2008,17:00:00,103.96842022280023
5/1/2008,17:15:00,103.96842022280023
5/1/2008,17:30:00,103.96842022280023
5/1/2008,17:45:00,103.96842022280023
5/1/2008,18:00:00,115.33226051518027
5/1/2008,18:15:00,115.33226051518027
5/1/2008,18:30:00,115.33226051518027
5/1/2008,18:45:00,115.33226051518027
5/1/2008,19:00:00,87.01511540569436
5/1/2008,19:15:00,87.01511540569436
5/1/2008,19:30:00,87.01511540569436
5/1/2008,19:45:00,87.01511540569436
5/1/2008,20:00:00,92.42509544166298
5/1/2008,20:15:00,92.42509544166298
5/1/2008,20:30:00,92.42509544166298
5/1/2008,20:45:00,92.42509544166298
5/1/2008,21:00:00,98.49699694632405
5/1/2008,21:15:00,98.49699694632405
5/1/2008,21:30:00,98.49699694632405
5/1/2008,21:45:00,98.49699694632405
5/1/2008,22:00:00,100.93387074113227
5/1/2008,22:15:00,100.93387074113227
5/1/2008,22:30:00,100.93387074113227
5/1/2008,22:45:00,100.93387074113227
5/1/2008,23:00:00,74.3848765498207
5/1/2008,23:15:00,74.3848765498207
5/1/2008,23:30:00,74.3848765498207
5/1/2008,23:45:00,74.3848765498207
6/1/2008,00:00:00,89.77600845233519
6/1/2008,00:15:00,89.77600845233519
6/1/2008,00:30:00,89.77600845233519
6/1/2008,00:45:00,89.77600845233519
6/1/2008,01:00:00,68.17778733133987
6/1/2008,01:15:00,68.17778733133987
6/1/2008,01:30:00,68.17778733133987
6/1/2008,01:45:00,68.17778733133987
6/1/2008,02:00:00,69.40596797724064
6/1/2008,02:15:00,69.40596797724064
6/1/2008,02:30:00,69.40596797724064
6/1/2008,02:45:00,69.40596797724064
6/1/2008,03:00:00,78.19093471829305
6/1/2008,03:15:00,78.19093471829305
6/1/2008,03:30:00,78.19093471829305
6/1/2008,03:45:00,78.19093471829305
6/1/2008,04:00:00,85.60114401192152
6/1/2008,04:15:00,85.60114401192152
6/1/2008,04:30:00,85.60114401192152
6/1/2008,04:45:00,85.60114401192152
6/1/2008,05:00:00,70.08396014397584
6/1/2008,05:15:00,70.08396014397584
6/1/2008,05:30:00,70.08396014397584
6/1/2008,05:45:00,70.08396014397584
6/1/2008,06:00:00,78.5118434991686
6/1/2008,06:15:00,78.5118434991686
6/1/2008,06:30:00,78.5118434991686
6/1/2008,06:45:00,78.5118434991686
6/1/2008,07:00:00,106.10746171608872
6/1/2008,07:15:00,106.10746171608872
6/1/2008,07:30:00,106.10746171608872
6/1/2008,07:45:00,106.10746171608872
6/1/2008,08:00:00,94.23875478170658
6/1/2008,08:15:00,94.23875478170658
6/1/2008,08:30:00,94.23875478170658
6/1/2008,08:45:00,94.23875478170658
6/1/2008,09:00:00,89.92347185412646
6/1/2008,09:15:00,89.92347185412646
6/1/2008,09:30:00,89.92347185412646
6/1/2008,09:45:00,89.92347185412646
6/1/2008,10:00:00,122.46105476271062
6/1/2008,10:15:00,122.46105476271062
6/1/2008,10:30:00,122.46105476271062
6/1/2008,10:45:00,122.46105476271062
6/1/2008,11:00:00,114.21169146248849
6/1/2008,11:15:00,114.21169146248849
6/1/2008,11:30:00,114.21169146248849
6/1/2008,11:45:00,114.21169146248849
6/1/2008,12:00:00,97.27793554627328
6/1/2008,12:15:00,97.27793554627328
6/1/2008,12:30:00,97.27793554627328
6/1/2008,12:45:00,97.27793554627328
6/1/2008,13:00:00,107.9398105535099
6/1/2008,13:15:00,107.9398105535099
6/1/2008,13:30:00,107.9398105535099
6/1/2008,13:45:00,107.9398105535099
6/1/2008,14:00:00,104.73561573757979
6/1/2008,14:15:00,104.73561573757979
6/1/2008,14:30:00,104.73561573757979
6/1/2008,14:45:00,104.73561573757979
6/1/2008,15:00:00,103.2123623558093
6/1/2008,15:15:00,103.2123623558093
6/1/2008,15:30:00,103.2123623558093
6/1/2008,15:45:00,103.2123623558093
6/1/2008,16:00:00,92.41360012172952
6/1/2008,16:15:00,92.41360012172952
6/1/2008,16:30:00,92.41360012172952
6/1/2008,16:45:00,92.41360012172952
6/1/2008,17:00:00,96.25066379997888
6/1/2008,17:15:00,96.25066379997888
6/1/2008,17:30:00,96.25066379997888
6/1/2008,17:45:00,96.25066379997888
6/1/2008,18:00:00,81.31378003212842
6/1/2008,18:15:00,81.31378003212842
6/1/2008,18:30:00,81.31378003212842
6/1/2008,18:45:00,81.31378003212842
6/1/2008,19:00:00,114.88162081905494
6/1/2008,19:15:00,114.88162081905494
6/1/2008,19:30:00,114.88162081905494
6/1/2008,19:45:00,114.88162081905494
6/1/2008,20:00:00,114.84766053045654
6/1/2008,20:15:00,114.84766053045654
6/1/2008,20:30:00,114.84766053045654
6/1/2008,20:45:00,114.84766053045654
6/1/2008,21:00:00,90.81705252066486
6/1/2008,21:15:00,90.81705252066486
6/1/2008,21:30:00,90.81705252066486
6/1/2008,21:45:00,90.81705252066486
6/1/2008,22:00:00,79.24210239375095
6/1/2008,22:15:00,79.24210239375095
6/1/2008,22:30:00,79.24210239375095
6/1/2008,22:45:00,79.24210239375095
6/1/2008,23:00:00,96.72130277625696
6/1/2008,23:15:00,96.72130277625696
6/1/2008,23:30:00,96.72130277625696
6/1/2008,23:45:00,96.72130277625696
7/1/2008,00:00:00,77.50663991821733
7/1/2008,00:15:00,77.50663991821733
7/1/2008,00:30:00,77.50663991821733
7/1/2008,00:45:00,77.50663991821733
7/1/2008,01:00:00,87.62666642779318
7/1/2008,01:15:00,87.62666642779318
7/1/2008,01:30:00,87.62666642779318
7/1/2008,01:45:00,87.62666642779318
7/1/2008,02:00:00,68.9221793379212
7/1/2008,02:15:00,68.9221793379212
7/1/2008,02:30:00,68.9221793379212
7/1/2008,02:45:00,68.9221793379212
7/1/2008,03:00:00,72.83779994128332
7/1/2008,03:15:00,72.83779994128332
7/1/2008,03:30:00,72.83779994128332
7/1/2008,03:45:00,72.83779994128332
7/1/2008,04:00:00,60.93334470844935
7/1/2008,04:15:00,60.93334470844935
7/1/2008,04:30:00,60.93334470844935
7/1/2008,04:45:00,60.93334470844935
7/1/2008,05:00:00,79.1833634903609
7/1/2008,05:15:00,79.1833634903609
7/1/2008,05:30:00,79.1833634903609
7/1/2008,05:45:00,79.1833634903609
7/1/2008,06:00:00,102.61642013634527
7/1/2008,06:15:00,102.61642013634527
7/1/2008,06:30:00,102.61642013634527
7/1/2008,06:45:00,102.61642013634527
7/1/2008,07:00:00,113.63549866151699
7/1/2008,07:15:00,113.63549866151699
7/1/2008,07:30:00,113.63549866151699
7/1/2008,07:45:00,113.63549866151699
7/1/2008,08:00:00,98.9856349056959
7/1/2008,08:15:00,98.9856349056959
7/1/2008,08:30:00,98.9856349056959
7/1/2008,08:45:00,98.9856349056959
7/1/2008,09:00:00,88.58679775908965
7/1/2008,09:15:00,88.58679775908965
7/1/2008,09:30:00,88.58679775908965
7/1/2008,09:45:00,88.58679775908965
7/1/2008,10:00:00,101.01707691207979
7/1/2008,10:15:00,101.01707691207979
7/1/2008,10:30:00,101.01707691207979
7/1/2008,10:45:00,101.01707691207979
7/1/2008,11:00:00,115.87560564462004
7/1/2008,11:15:00,115.87560564462004
7/1/2008,11:30:00,115.87560564462004
7/1/2008,11:45:00,115.87560564462004
7/1/2008,12:00:00,90.7365418974046
7/1/2008,12:15:00,90.7365418974046
7/1/2008,12:30:00,90.7365418974046
7/1/2008,12:45:00,90.7365418974046
7/1/2008,13:00:00,103.08352171405433
7/1/2008,13:15:00,103.08352171405433
7/1/2008,13:30:00,103.08352171405433
7/1/2008,13:45:00,103.08352171405433
7/1/2008,14:00:00,74.91836561132158
7/1/2008,14:15:00,74.91836561132158
7/1/2008,14:30:00,74.91836561132158
7/1/2008,14:45:00,74.91836561132158
7/1/2008,15:00:00,100.72331752540858
7/1/2008,15:15:00,100.72331752540858
7/1/2008,15:30:00,100.72331752540858
7/1/2008,15:45:00,100.72331752540858
7/1/2008,16:00:00,96.9658160695013
7/1/2008,16:15:00,96.9658160695013
7/1/2008,16:30:00,96.9658160695013
7/1/2008,16:45:00,96.9658160695013
7/1/2008,17:00:00,98.103621623551
7/1/2008,17:15:00,98.103621623551
7/1/2008,17:30:00,98.103621623551
7/1/2008,17:45:00,98.103621623551
7/1/2008,18:00:00,82.25922752903823
7/1/2008,18:15:00,82.25922752903823
7/1/2008,18:30:00,82.25922752903823
7/1/2008,18:45:00,82.25922752903823
7/1/2008,19:00:00,103.48761856193494
7/1/2008,19:15:00,103.48761856193494
7/1/2008,19:30:00,103.48761856193494
7/1/2008,19:45:00,103.48761856193494
7/1/2008,20:00:00,107.36031625132132
7/1/2008,20:15:00,107.36031625132132
7/1/2008,20:30:00,107.36031625132132
7/1/2008,20:45:00,107.36031625132132
7/1/2008,21:00:00,99.51859136902874
7/1/2008,21:15:00,99.51859136902874
7/1/2008,21:30:00,99.51859136902874
7/1/2008,21:45:00,99.51859136902874
7/1/2008,22:00:00,93.49328367493818
7/1/2008,22:15:00,93.49328367493818
